status	group_id	counts	name	group_domain	group_link	post_link	source_repost_link
	98159878	2	Подслушано Тайга	club98159878	https://vk.com/club98159878	https://vk.com/feed?w=wall-98159878_116941	https://vk.com/feed?w=wall-40568912_143889
	102199337	2	Подслушано Таврическое	club102199337	https://vk.com/club102199337	https://vk.com/feed?w=wall-102199337_91401	https://vk.com/feed?w=wall-40568912_146843
	153449827	2	Подслушано Сысерть	club153449827	https://vk.com/club153449827	https://vk.com/feed?w=wall-153449827_258105	https://vk.com/feed?w=wall-40568912_148522
	65041574	2	Подслушано Строгино	club65041574	https://vk.com/club65041574	https://vk.com/feed?w=wall-65041574_897513	https://vk.com/feed?w=wall-40568912_136769
	67138131	2	Подслушано Ставрово (16+)	club67138131	https://vk.com/club67138131	https://vk.com/feed?w=wall-67138131_30800	https://vk.com/feed?w=wall-40568912_145980
	65761036	2	Подслушано Сосногорск	club65761036	https://vk.com/club65761036	https://vk.com/feed?w=wall-65761036_701235	https://vk.com/feed?w=wall-40568912_149423
	74000491	2	Подслушано Сосновка (ВП)	club74000491	https://vk.com/club74000491	https://vk.com/feed?w=wall-74000491_222280	https://vk.com/feed?w=wall-40568912_151291
	64870761	2	Подслушано Соликамск !	club64870761	https://vk.com/club64870761	https://vk.com/feed?w=wall-64870761_1426682	https://vk.com/feed?w=wall-40568912_153161
	121174700	2	Подслушано Солигалич	club121174700	https://vk.com/club121174700	https://vk.com/feed?w=wall-121174700_255927	https://vk.com/feed?w=wall-40568912_140001
	168453143	2	Подслушано Советский район/АМЗ/Челябинск	club168453143	https://vk.com/club168453143	https://vk.com/feed?w=wall-168453143_78916	https://vk.com/feed?w=wall-40568912_153610
	131436055	2	Подслушано Сладково, Сладковский район	club131436055	https://vk.com/club131436055	https://vk.com/feed?w=wall-131436055_73506	https://vk.com/feed?w=wall-40568912_157076
	62997785	2	Подслушано Сипайлово	club62997785	https://vk.com/club62997785	https://vk.com/feed?w=wall-62997785_489371	https://vk.com/feed?w=wall-40568912_153240
	75200084	2	Подслушано СЫСЕРТЬ | Родина Бажова	club75200084	https://vk.com/club75200084	https://vk.com/feed?w=wall-75200084_332350	https://vk.com/feed?w=wall-40568912_157212
	152384739	2	Подслушано Пыра | Z	club152384739	https://vk.com/club152384739	https://vk.com/feed?w=wall-152384739_13438	https://vk.com/feed?w=wall-40568912_159264
	112352036	2	Подслушано Путилково	club112352036	https://vk.com/club112352036	https://vk.com/feed?w=wall-112352036_82463	https://vk.com/feed?w=wall-40568912_159118
	78195421	2	Подслушано Приозерск	club78195421	https://vk.com/club78195421	https://vk.com/feed?w=wall-78195421_426826	https://vk.com/feed?w=wall-40568912_145359
	130461941	2	Подслушано Почеп (new)	club130461941	https://vk.com/club130461941	https://vk.com/feed?w=wall-130461941_190599	https://vk.com/feed?w=wall-40568912_144386
unsuitable	188128083	2	Подслушано Подольск	club188128083	https://vk.com/club188128083	https://vk.com/feed?w=wall-188128083_624	https://vk.com/feed?w=wall-186896272_1232
	74423697	2	Подслушано Павловский Посад	club74423697	https://vk.com/club74423697	https://vk.com/feed?w=wall-74423697_214875	https://vk.com/feed?w=wall-40568912_143811
	58100335	2	Подслушано Осинники и Калтан	club58100335	https://vk.com/club58100335	https://vk.com/feed?w=wall-58100335_1085869	https://vk.com/feed?w=wall-40568912_158241
	192467845	2	Подслушано Октябрьский - Сарс (Пермский край)	club192467845	https://vk.com/club192467845	https://vk.com/feed?w=wall-192467845_13592	https://vk.com/feed?w=wall-40568912_142975
	65047770	2	Подслушано Октябрьский (Архангельская область)	club65047770	https://vk.com/club65047770	https://vk.com/feed?w=wall-65047770_393027	https://vk.com/feed?w=wall-40568912_157392
	71679247	2	Подслушано Новотитаровская!	club71679247	https://vk.com/club71679247	https://vk.com/feed?w=wall-71679247_206624	https://vk.com/feed?w=wall-40568912_140188
	57800801	2	Подслушано Новое Ступино	club57800801	https://vk.com/club57800801	https://vk.com/feed?w=wall-57800801_1053	https://vk.com/feed?w=wall-111794591_41369
	98849036	2	Подслушано Новик	club98849036	https://vk.com/club98849036	https://vk.com/feed?w=wall-98849036_412505	https://vk.com/feed?w=wall-40568912_151952
	150940524	2	Подслушано Нижний Тагил	club150940524	https://vk.com/club150940524	https://vk.com/feed?w=wall-150940524_69625	https://vk.com/feed?w=wall-40568912_145315
	125468143	2	Подслушано Мончегорск	club125468143	https://vk.com/club125468143	https://vk.com/feed?w=wall-125468143_546558	https://vk.com/feed?w=wall-40568912_150120
	150959345	2	Подслушано Михайловск	club150959345	https://vk.com/club150959345	https://vk.com/feed?w=wall-150959345_6545	https://vk.com/feed?w=wall-40568912_142964
	69237929	2	Подслушано Михайловка ☔A	club69237929	https://vk.com/club69237929	https://vk.com/feed?w=wall-69237929_921170	https://vk.com/feed?w=wall-40568912_158143
	62972661	2	Подслушано МАНТУРОВО (16+)	club62972661	https://vk.com/club62972661	https://vk.com/feed?w=wall-62972661_289917	https://vk.com/feed?w=wall-40568912_149692
	17402860	2	Подслушано Лысково. New	club17402860	https://vk.com/club17402860	https://vk.com/feed?w=wall-17402860_748914	https://vk.com/feed?w=wall-40568912_136086
	5655513	2	Подслушано Лысково Live	club5655513	https://vk.com/club5655513	https://vk.com/feed?w=wall-5655513_348452	https://vk.com/feed?w=wall-40568912_154091
	95952140	2	Подслушано Лотошино	club95952140	https://vk.com/club95952140	https://vk.com/feed?w=wall-95952140_90251	https://vk.com/feed?w=wall-40568912_140951
	69529162	2	Подслушано Лобаново	club69529162	https://vk.com/club69529162	https://vk.com/feed?w=wall-69529162_101513	https://vk.com/feed?w=wall-40568912_147827
	64735800	2	Подслушано Лиски	club64735800	https://vk.com/club64735800	https://vk.com/feed?w=wall-64735800_981405	https://vk.com/feed?w=wall-40568912_158945
	18150864	2	Подслушано Лазаревское	club18150864	https://vk.com/club18150864	https://vk.com/feed?w=wall-18150864_531106	https://vk.com/feed?w=wall-40568912_137560
	64755391	2	Подслушано Ладушкин	club64755391	https://vk.com/club64755391	https://vk.com/feed?w=wall-64755391_36483	https://vk.com/feed?w=wall-40568912_143570
	176819961	2	Подслушано ЛАЗАРЕВСКОЕ ツ	club176819961	https://vk.com/club176819961	https://vk.com/feed?w=wall-176819961_64200	https://vk.com/feed?w=wall-40568912_148576
	132473453	2	Подслушано Кузоватово	club132473453	https://vk.com/club132473453	https://vk.com/feed?w=wall-132473453_300561	https://vk.com/feed?w=wall-40568912_155669
	33444856	2	Подслушано Кстово	club33444856	https://vk.com/club33444856	https://vk.com/feed?w=wall-33444856_880851	https://vk.com/feed?w=wall-40568912_143012
	73175461	2	Подслушано Красные Баки	club73175461	https://vk.com/club73175461	https://vk.com/feed?w=wall-73175461_663850	https://vk.com/feed?w=wall-40568912_142345
	62439692	2	Подслушано Краснокамск	club62439692	https://vk.com/club62439692	https://vk.com/feed?w=wall-62439692_446960	https://vk.com/feed?w=wall-40568912_145625
	141205702	2	Подслушано Котовск	club141205702	https://vk.com/club141205702	https://vk.com/feed?w=wall-141205702_166515	https://vk.com/feed?w=wall-40568912_154380
	60798300	2	Подслушано Ковернино	club60798300	https://vk.com/club60798300	https://vk.com/feed?w=wall-60798300_258250	https://vk.com/feed?w=wall-40568912_138726
	137173584	2	Подслушано Касли	club137173584	https://vk.com/club137173584	https://vk.com/feed?w=wall-137173584_34872	https://vk.com/feed?w=wall-40568912_147327
	67275462	2	Подслушано Карпогоры, Пинежский район.	club67275462	https://vk.com/club67275462	https://vk.com/feed?w=wall-67275462_164547	https://vk.com/feed?w=wall-40568912_145761
	61182639	2	Подслушано Камень-на-Оби	club61182639	https://vk.com/club61182639	https://vk.com/feed?w=wall-61182639_630380	https://vk.com/feed?w=wall-40568912_158531
	1817798	2	Подслушано Инорс (Уфа)	club1817798	https://vk.com/club1817798	https://vk.com/feed?w=wall-1817798_441419	https://vk.com/feed?w=wall-40568912_157436
	191456900	2	Подслушано Индустриальный район - Пермь	club191456900	https://vk.com/club191456900	https://vk.com/feed?w=wall-191456900_76452	https://vk.com/feed?w=wall-40568912_158460
	99526351	2	Подслушано Иловля	club99526351	https://vk.com/club99526351	https://vk.com/feed?w=wall-99526351_59435	https://vk.com/feed?w=wall-40568912_144538
	203328290	2	Подслушано Запрудня	club203328290	https://vk.com/club203328290	https://vk.com/feed?w=wall-203328290_14754	https://vk.com/feed?w=wall-40568912_148341
	53980438	2	Подслушано Жилёво	club53980438	https://vk.com/club53980438	https://vk.com/feed?w=wall-53980438_1557	https://vk.com/feed?w=wall-111794591_44751
	65195460	2	Подслушано Железка-Пермь	club65195460	https://vk.com/club65195460	https://vk.com/feed?w=wall-65195460_241360	https://vk.com/feed?w=wall-40568912_138236
	71657355	2	Подслушано Ельдигино	club71657355	https://vk.com/club71657355	https://vk.com/feed?w=wall-71657355_3905	https://vk.com/feed?w=wall-40568912_149033
	43976607	2	Подслушано Дятьково	club43976607	https://vk.com/club43976607	https://vk.com/feed?w=wall-43976607_435965	https://vk.com/feed?w=wall-40568912_148586
	63636198	2	Подслушано Домодедово	club63636198	https://vk.com/club63636198	https://vk.com/feed?w=wall-63636198_549062	https://vk.com/feed?w=wall-186896272_4537
	138103581	2	"Подслушано Долгодеревенское""Челябинская область"""	club138103581	https://vk.com/club138103581	https://vk.com/feed?w=wall-138103581_27677	https://vk.com/feed?w=wall-40568912_153387
	91389110	2	Подслушано Гусь-Хрустальный [ПГХ]	club91389110	https://vk.com/club91389110	https://vk.com/feed?w=wall-91389110_76809	https://vk.com/feed?w=wall-40568912_140146
	72639628	2	Подслушано Гусев .	club72639628	https://vk.com/club72639628	https://vk.com/feed?w=wall-72639628_942	https://vk.com/feed?w=wall-40568912_145245
	59309747	2	Подслушано Гороховец [ПГ]	club59309747	https://vk.com/club59309747	https://vk.com/feed?w=wall-59309747_130915	https://vk.com/feed?w=wall-40568912_158279
	62607117	2	Подслушано Горняк(Злоказово) Копейск	club62607117	https://vk.com/club62607117	https://vk.com/feed?w=wall-62607117_110122	https://vk.com/feed?w=wall-40568912_159236
	70368162	2	Подслушано Гайва и Орджо | Пермь	club70368162	https://vk.com/club70368162	https://vk.com/feed?w=wall-70368162_917850	https://vk.com/feed?w=wall-40568912_160953
	138470960	2	Подслушано Гаврилов-Ям	club138470960	https://vk.com/club138470960	https://vk.com/feed?w=wall-138470960_390677	https://vk.com/feed?w=wall-40568912_153603
	62552087	2	Подслушано Выльгорт	club62552087	https://vk.com/club62552087	https://vk.com/feed?w=wall-62552087_56696	https://vk.com/feed?w=wall-40568912_157153
	102819795	2	Подслушано Верхняя Пышма	club102819795	https://vk.com/club102819795	https://vk.com/feed?w=wall-102819795_215088	https://vk.com/feed?w=wall-40568912_153533
	178836051	2	Подслушано Верещагино	club178836051	https://vk.com/club178836051	https://vk.com/feed?w=wall-178836051_190402	https://vk.com/feed?w=wall-40568912_158447
	96371706	2	Подслушано Венёв 18+	club96371706	https://vk.com/club96371706	https://vk.com/feed?w=wall-96371706_170874	https://vk.com/feed?w=wall-40568912_142265
	82928116	2	Подслушано Вейделевка	club82928116	https://vk.com/club82928116	https://vk.com/feed?w=wall-82928116_3534	https://vk.com/feed?w=wall-40568912_141316
	133427563	2	Подслушано Буй | Да, тот самый	club133427563	https://vk.com/club133427563	https://vk.com/feed?w=wall-133427563_142588	https://vk.com/feed?w=wall-40568912_148244
	156021075	2	Подслушано Братеево	club156021075	https://vk.com/club156021075	https://vk.com/feed?w=wall-156021075_73272	https://vk.com/feed?w=wall-37814238_120803
	102899602	2	Подслушано Бердск	club102899602	https://vk.com/club102899602	https://vk.com/feed?w=wall-102899602_79336	https://vk.com/feed?w=wall-40568912_138051
	66323233	2	Подслушано Белые Столбы	club66323233	https://vk.com/club66323233	https://vk.com/feed?w=wall-66323233_51445	https://vk.com/feed?w=wall-40568912_147144
	130211569	2	Подслушано Балашиха	club130211569	https://vk.com/club130211569	https://vk.com/feed?w=wall-130211569_219576	https://vk.com/feed?w=wall-37814238_123601
	74572428	2	Подслушано Бакалы	club74572428	https://vk.com/club74572428	https://vk.com/feed?w=wall-74572428_294273	https://vk.com/feed?w=wall-40568912_150066
	115813115	2	Подслушано Баймак	club115813115	https://vk.com/club115813115	https://vk.com/feed?w=wall-115813115_996861	https://vk.com/feed?w=wall-40568912_142556
	67143280	2	Подслушано Бажова	club67143280	https://vk.com/club67143280	https://vk.com/feed?w=wall-67143280_61395	https://vk.com/feed?w=wall-40568912_149219
	150153456	2	Подслушано БЕЛАЯ ХОЛУНИЦА	club150153456	https://vk.com/club150153456	https://vk.com/feed?w=wall-150153456_98502	https://vk.com/feed?w=wall-40568912_158513
	60867054	2	Подслушано БАЛАХНА	club60867054	https://vk.com/club60867054	https://vk.com/feed?w=wall-60867054_723981	https://vk.com/feed?w=wall-40568912_153961
	120607900	2	Подслушано Аксай	club120607900	https://vk.com/club120607900	https://vk.com/feed?w=wall-120607900_21316	https://vk.com/feed?w=wall-40568912_146266
	187399638	2	Подслушано Академгородок | Академ | Новосибирск®	club187399638	https://vk.com/club187399638	https://vk.com/feed?w=wall-187399638_6538	https://vk.com/feed?w=wall-40568912_148546
	61770095	2	Подслушано Адамовка	club61770095	https://vk.com/club61770095	https://vk.com/feed?w=wall-61770095_268955	https://vk.com/feed?w=wall-40568912_148523
	165066222	2	Подслушано «Плодушка» Ленинский район	club165066222	https://vk.com/club165066222	https://vk.com/feed?w=wall-165066222_148778	https://vk.com/feed?w=wall-40568912_159119
	63704016	2	Подслушано | Трехгорный	club63704016	https://vk.com/club63704016	https://vk.com/feed?w=wall-63704016_971173	https://vk.com/feed?w=wall-40568912_144260
	63958013	2	Подслушано | Снегири	club63958013	https://vk.com/club63958013	https://vk.com/feed?w=wall-63958013_50527	https://vk.com/feed?w=wall-40568912_151467
	60615837	2	Подслушано | Семенов	club60615837	https://vk.com/club60615837	https://vk.com/feed?w=wall-60615837_523153	https://vk.com/feed?w=wall-40568912_151081
	64711540	2	Подслушано | Приволжск	club64711540	https://vk.com/club64711540	https://vk.com/feed?w=wall-64711540_176916	https://vk.com/feed?w=wall-40568912_136932
	80652847	2	Подслушано | Новозавидовский	club80652847	https://vk.com/club80652847	https://vk.com/feed?w=wall-80652847_185061	https://vk.com/feed?w=wall-40568912_152340
	69570927	2	Подслушано | Нарьян-Мар	club69570927	https://vk.com/club69570927	https://vk.com/feed?w=wall-69570927_780685	https://vk.com/feed?w=wall-40568912_151796
	65978193	2	Подслушано | Гулькевичи	club65978193	https://vk.com/club65978193	https://vk.com/feed?w=wall-65978193_362849	https://vk.com/feed?w=wall-40568912_145605
	39714589	2	Подслушано | Буденновск	club39714589	https://vk.com/club39714589	https://vk.com/feed?w=wall-39714589_1247304	https://vk.com/feed?w=wall-40568912_151430
	64555574	2	Подслушано | Бессоновка	club64555574	https://vk.com/club64555574	https://vk.com/feed?w=wall-64555574_115312	https://vk.com/feed?w=wall-40568912_146056
	60212615	2	Подслушано l Иваново	club60212615	https://vk.com/club60212615	https://vk.com/feed?w=wall-60212615_4458796	https://vk.com/feed?w=wall-40568912_157647
	62048971	2	Подслушано Drezna	club62048971	https://vk.com/club62048971	https://vk.com/feed?w=wall-62048971_150229	https://vk.com/feed?w=wall-37814238_118255
	184995714	2	Подслушано 23/93 регион	club184995714	https://vk.com/club184995714	https://vk.com/feed?w=wall-184995714_14591	https://vk.com/feed?w=wall-40568912_157288
	35036952	2	"Подслушано ""Петровка"""	club35036952	https://vk.com/club35036952	https://vk.com/feed?w=wall-35036952_434916	https://vk.com/feed?w=wall-40568912_144412
	59316330	2	Подслушано  Чкаловск	club59316330	https://vk.com/club59316330	https://vk.com/feed?w=wall-59316330_624371	https://vk.com/feed?w=wall-40568912_147583
	91401217	2	Подслушано  Псебай	club91401217	https://vk.com/club91401217	https://vk.com/feed?w=wall-91401217_94555	https://vk.com/feed?w=wall-40568912_151404
	101360639	2	Подслушано  Мончегорск.	club101360639	https://vk.com/club101360639	https://vk.com/feed?w=wall-101360639_570294	https://vk.com/feed?w=wall-40568912_150016
	112317310	2	Подольский Хатико! Спасаем! Просим помощи!	club112317310	https://vk.com/club112317310	https://vk.com/feed?w=wall-112317310_4531	https://vk.com/feed?w=wall-186896272_4802
	43004316	2	Подольск | Чехов | Серпухов | Объявления	club43004316	https://vk.com/club43004316	https://vk.com/feed?w=wall-43004316_109022	https://vk.com/feed?w=wall-186896272_4917
	97935062	2	Подворье Светозары	club97935062	https://vk.com/club97935062	https://vk.com/feed?w=wall-97935062_9087	https://vk.com/feed?w=wall-40568912_141495
	21859233	2	Подари себе пушистое счастье! г.Новосибирск	club21859233	https://vk.com/club21859233	https://vk.com/feed?w=wall-21859233_150006	https://vk.com/feed?w=wall-40568912_144585
	91062466	2	Поведение кошек. Зоопсихолог Ольга Королева	club91062466	https://vk.com/club91062466	https://vk.com/feed?w=wall-91062466_13662	https://vk.com/feed?w=wall-37814238_116893
	138903430	2	Питомцы Киров Калужская область	club138903430	https://vk.com/club138903430	https://vk.com/feed?w=wall-138903430_7637	https://vk.com/feed?w=wall-40568912_157410
	192164369	2	Пиар собак и кошек.	club192164369	https://vk.com/club192164369	https://vk.com/feed?w=wall-192164369_398	https://vk.com/feed?w=wall-40568912_152298
	172758274	2	Переславль Live	club172758274	https://vk.com/club172758274	https://vk.com/feed?w=wall-172758274_77136	https://vk.com/feed?w=wall-40568912_149172
	109362390	2	Перепост - это их шанс на жизнь!	club109362390	https://vk.com/club109362390	https://vk.com/feed?w=wall-109362390_141552	https://vk.com/feed?w=wall-186896272_2665
	74318409	2	Палласовка	club74318409	https://vk.com/club74318409	https://vk.com/feed?w=wall-74318409_397555	https://vk.com/feed?w=wall-40568912_158969
	193883325	2	ПУШИСТЫЕ ХВОСТИКИ	club193883325	https://vk.com/club193883325	https://vk.com/feed?w=wall-193883325_2566	https://vk.com/feed?w=wall-40568912_153562
	147751806	2	ПРИЮТ КОТОЗАБОТА. ГРУППА ПОМОЩИ КОТИКАМ.	club147751806	https://vk.com/club147751806	https://vk.com/feed?w=wall-147751806_1740	https://vk.com/feed?w=wall-111794591_18368
	151654108	2	"ПРИЮТ ДЛЯ  КОШЕК ""КИСЮНЯ"""	club151654108	https://vk.com/club151654108	https://vk.com/feed?w=wall-151654108_4158	https://vk.com/feed?w=wall-111794591_25540
	68844573	2	ПРАВО на ЖИЗНЬ г.Стерлитамак	club68844573	https://vk.com/club68844573	https://vk.com/feed?w=wall-68844573_85053	https://vk.com/feed?w=wall-186896272_3660
	63146076	2	ППК Поиск| Прокопьевск | Киселёвск | Новокузнецк	club63146076	https://vk.com/club63146076	https://vk.com/feed?w=wall-63146076_1513556	https://vk.com/feed?w=wall-40568912_143075
	71663307	2	ПОТЕРЯШКИ. Петергоф,Ломоносов,Стрельна,Ломоносов	club71663307	https://vk.com/club71663307	https://vk.com/feed?w=wall-71663307_691	https://vk.com/feed?w=wall-40568912_141533
	195698206	2	ПОТЕРЯШКИ Ивантеевка	club195698206	https://vk.com/club195698206	https://vk.com/feed?w=wall-195698206_1134	https://vk.com/feed?w=wall-37814238_136025
	161828487	2	ПОРОДИСТЫЕ СОБАКИ В ДАР/НЕДОРОГО. САМАРСКАЯ ОБЛ.	club161828487	https://vk.com/club161828487	https://vk.com/feed?w=wall-161828487_1745	https://vk.com/feed?w=wall-40568912_147657
	129424404	2	ПОИCК ТОЛЬЯТТИ	club129424404	https://vk.com/club129424404	https://vk.com/feed?w=wall-129424404_25316	https://vk.com/feed?w=wall-40568912_159261
	77215059	2	ПОДСТЕПКИ	club77215059	https://vk.com/club77215059	https://vk.com/feed?w=wall-77215059_121514	https://vk.com/feed?w=wall-40568912_147510
	77506748	2	ПОДСЛУШАНО в Ногинске	club77506748	https://vk.com/club77506748	https://vk.com/feed?w=wall-77506748_1022780	https://vk.com/feed?w=wall-40568912_157360
	103982874	2	ПОДСЛУШАНО ЧЕРЕМХОВО New	club103982874	https://vk.com/club103982874	https://vk.com/feed?w=wall-103982874_621418	https://vk.com/feed?w=wall-40568912_142988
	64449190	2	ПОДСЛУШАНО ТУМА	club64449190	https://vk.com/club64449190	https://vk.com/feed?w=wall-64449190_104443	https://vk.com/feed?w=wall-40568912_145913
	64774372	2	ПОДСЛУШАНО НОВАЯ ЛАДОГА	club64774372	https://vk.com/club64774372	https://vk.com/feed?w=wall-64774372_175238	https://vk.com/feed?w=wall-40568912_147377
	17202427	2	ПОДСЛУШАНО НА МАШЗАВОДЕ	club17202427	https://vk.com/club17202427	https://vk.com/feed?w=wall-17202427_379749	https://vk.com/feed?w=wall-40568912_145870
	59875474	2	ПОДСЛУШАНО | НОВОКУЙБЫШЕВСК	club59875474	https://vk.com/club59875474	https://vk.com/feed?w=wall-59875474_745585	https://vk.com/feed?w=wall-40568912_139972
	136493730	2	ПОДСЛУШАНО | НИЖНИЙ ЛОМОВ	club136493730	https://vk.com/club136493730	https://vk.com/feed?w=wall-136493730_41771	https://vk.com/feed?w=wall-40568912_151755
	147563396	2	ПОДСЛУШАНО | КИРОВО-ЧЕПЕЦК	club147563396	https://vk.com/club147563396	https://vk.com/feed?w=wall-147563396_400656	https://vk.com/feed?w=wall-40568912_145713
	77253134	2	ПОДДЕРЖКА НУЖДАЮЩИХСЯ Апатиты Кировск	club77253134	https://vk.com/club77253134	https://vk.com/feed?w=wall-77253134_534250	https://vk.com/feed?w=wall-40568912_157079
	89486730	2	ПОДАРИ МНЕ ЖИЗНЬ	club89486730	https://vk.com/club89486730	https://vk.com/feed?w=wall-89486730_38767	https://vk.com/feed?w=wall-40568912_159154
	172002569	2	ПЛОХИЕ НОВОСТИ | ЖЕСТЬ. КРЫМ	club172002569	https://vk.com/club172002569	https://vk.com/feed?w=wall-172002569_56689	https://vk.com/feed?w=wall-40568912_135193
	90109315	2	Отдам-Даром Нягань	club90109315	https://vk.com/club90109315	https://vk.com/feed?w=wall-90109315_313284	https://vk.com/feed?w=wall-40568912_154002
	90364673	2	Отдам даром. Кострома	club90364673	https://vk.com/club90364673	https://vk.com/feed?w=wall-90364673_47362	https://vk.com/feed?w=wall-40568912_152029
	37616770	2	Отдам даром Москва	club37616770	https://vk.com/club37616770	https://vk.com/feed?w=wall-37616770_897161	https://vk.com/feed?w=wall-40568912_146834
	101278831	2	Отдам даром Балаково	club101278831	https://vk.com/club101278831	https://vk.com/feed?w=wall-101278831_352398	https://vk.com/feed?w=wall-40568912_134408
	106887464	2	Отдам даром | животные в дар | Новосибирск	club106887464	https://vk.com/club106887464	https://vk.com/feed?w=wall-106887464_164723	https://vk.com/feed?w=wall-40568912_148228
	54231698	2	Отдам даром | Крым | Помощь животным	club54231698	https://vk.com/club54231698	https://vk.com/feed?w=wall-54231698_11338	https://vk.com/feed?w=wall-40568912_153498
	70234755	2	"Отдам даром ""ОБЪЯВЛЕНИЯ ЗДЕСЬ"" Новосибирск"	club70234755	https://vk.com/club70234755	https://vk.com/feed?w=wall-70234755_253245	https://vk.com/feed?w=wall-40568912_154844
	14357979	2	Отдам в добрые руки. Полезный Новосибирск.	club14357979	https://vk.com/club14357979	https://vk.com/feed?w=wall-14357979_267802	https://vk.com/feed?w=wall-40568912_148940
	96739089	2	Отдам Даром| Красноярск	club96739089	https://vk.com/club96739089	https://vk.com/feed?w=wall-96739089_416079	https://vk.com/feed?w=wall-40568912_158650
	85266977	2	Отдам Даром (животные) | Омск	club85266977	https://vk.com/club85266977	https://vk.com/feed?w=wall-85266977_91902	https://vk.com/feed?w=wall-40568912_152322
	102035326	2	Отдам БЕСПЛАТНО Сызрань	club102035326	https://vk.com/club102035326	https://vk.com/feed?w=wall-102035326_96365	https://vk.com/feed?w=wall-40568912_139540
	99663248	2	Отдам БЕСПЛАТНО Нижний Тагил	club99663248	https://vk.com/club99663248	https://vk.com/feed?w=wall-99663248_266969	https://vk.com/feed?w=wall-40568912_141769
	77003093	2	Ответы Крыловской	club77003093	https://vk.com/club77003093	https://vk.com/feed?w=wall-77003093_170359	https://vk.com/feed?w=wall-40568912_144629
	202990935	2	Ответственные собаководы	club202990935	https://vk.com/club202990935	https://vk.com/feed?w=wall-202990935_13	https://vk.com/feed?w=wall-111794591_39109
	84723495	2	Орехово-Зуево. ТВОИ ОБЪЯВЛЕНИЯ	club84723495	https://vk.com/club84723495	https://vk.com/feed?w=wall-84723495_305024	https://vk.com/feed?w=wall-40568912_141230
	68440698	2	Орехово-Борисово	club68440698	https://vk.com/club68440698	https://vk.com/feed?w=wall-68440698_306413	https://vk.com/feed?w=wall-190807581_5099
	179748959	2	Ордынка #Продай_Быстрей	club179748959	https://vk.com/club179748959	https://vk.com/feed?w=wall-179748959_56779	https://vk.com/feed?w=wall-40568912_160203
	26933822	2	Организация помощи животным [Мурманская область]	club26933822	https://vk.com/club26933822	https://vk.com/feed?w=wall-26933822_104596	https://vk.com/feed?w=wall-40568912_143645
	174214414	2	Они лучше чем мы	club174214414	https://vk.com/club174214414	https://vk.com/feed?w=wall-174214414_24591	https://vk.com/feed?w=wall-40568912_153630
	50738246	2	Омск ВК | - Жизнь города - Новости - ЧП - ДТП	club50738246	https://vk.com/club50738246	https://vk.com/feed?w=wall-50738246_3245818	https://vk.com/feed?w=wall-40568912_152538
	180194653	2	Один щенок из Подольска	club180194653	https://vk.com/club180194653	https://vk.com/feed?w=wall-180194653_187	https://vk.com/feed?w=wall-79776207_40350
	123996762	2	Объявления. Палласовка	club123996762	https://vk.com/club123996762	https://vk.com/feed?w=wall-123996762_218252	https://vk.com/feed?w=wall-40568912_158807
	62508539	2	Объявления, Усть-Канский район Республика Алтай	club62508539	https://vk.com/club62508539	https://vk.com/feed?w=wall-62508539_438619	https://vk.com/feed?w=wall-40568912_146015
	70618273	2	Объявления в Салде | Верхняя и Нижняя Салда	club70618273	https://vk.com/club70618273	https://vk.com/feed?w=wall-70618273_16279	https://vk.com/feed?w=wall-40568912_145251
	113481263	2	Объявления в Выксе	club113481263	https://vk.com/club113481263	https://vk.com/feed?w=wall-113481263_8576	https://vk.com/feed?w=wall-40568912_148292
	79095701	2	Объявления Юрюзань	club79095701	https://vk.com/club79095701	https://vk.com/feed?w=wall-79095701_186473	https://vk.com/feed?w=wall-40568912_136277
	68109994	2	Объявления Тамбова	club68109994	https://vk.com/club68109994	https://vk.com/feed?w=wall-68109994_382837	https://vk.com/feed?w=wall-40568912_152701
	126035419	2	Объявления Поспелиха	club126035419	https://vk.com/club126035419	https://vk.com/feed?w=wall-126035419_12709	https://vk.com/feed?w=wall-40568912_154479
	79287573	2	Объявления Нягань	club79287573	https://vk.com/club79287573	https://vk.com/feed?w=wall-79287573_240617	https://vk.com/feed?w=wall-40568912_155006
	106417568	2	Объявления Донгуз	club106417568	https://vk.com/club106417568	https://vk.com/feed?w=wall-106417568_146252	https://vk.com/feed?w=wall-40568912_136318
	35325250	2	Объявления БАЛАХНА	club35325250	https://vk.com/club35325250	https://vk.com/feed?w=wall-35325250_11556	https://vk.com/feed?w=wall-40568912_141661
	89109439	2	Объявления | Нижний Ломов	club89109439	https://vk.com/club89109439	https://vk.com/feed?w=wall-89109439_164780	https://vk.com/feed?w=wall-40568912_148458
	101995778	2	Объявления | Мошковский район	club101995778	https://vk.com/club101995778	https://vk.com/feed?w=wall-101995778_232259	https://vk.com/feed?w=wall-40568912_154366
	192877861	2	Обчане НСО	club192877861	https://vk.com/club192877861	https://vk.com/feed?w=wall-192877861_30284	https://vk.com/feed?w=wall-40568912_153120
	95565060	2	Обухово News	club95565060	https://vk.com/club95565060	https://vk.com/feed?w=wall-95565060_457293021	https://vk.com/feed?w=wall-37814238_136339
	189058505	2	ОТДАМ ДАРОМ КОШКУ СОБАКУ Москва и  МО	club189058505	https://vk.com/club189058505	https://vk.com/feed?w=wall-189058505_3325	https://vk.com/feed?w=wall-37814238_132187
